timestamp,home311_hall2851_sensor20141c20143_electric-mains_electric-combined,home311_bathroom2854_sensor20133_gas-pulse_gas
2018-05-05 23:00:00,107.0,0.0
2018-05-06 00:00:00,89.0,112.0
2018-05-06 01:00:00,88.0,223.0
2018-05-06 02:00:00,100.0,0.0
2018-05-06 03:00:00,67.0,3918.0
2018-05-06 04:00:00,73.0,0.0
2018-05-06 05:00:00,45.0,112.0
2018-05-06 06:00:00,77.0,0.0
2018-05-06 07:00:00,1019.0,672.0
2018-05-06 08:00:00,470.0,9737.0
2018-05-06 09:00:00,87.0,3472.0
2018-05-06 10:00:00,80.0,0.0
2018-05-06 11:00:00,89.0,3360.0
2018-05-06 12:00:00,88.0,3471.0
2018-05-06 13:00:00,52.0,0.0
2018-05-06 14:00:00,81.0,335.0
2018-05-06 15:00:00,118.0,112.0
2018-05-06 16:00:00,353.0,448.0
2018-05-06 17:00:00,461.0,112.0
2018-05-06 18:00:00,565.0,112.0
2018-05-06 19:00:00,648.0,448.0
2018-05-06 20:00:00,560.0,224.0
2018-05-06 21:00:00,183.0,1792.0
2018-05-06 22:00:00,150.0,560.0
2018-05-06 23:00:00,73.0,112.0
2018-05-07 00:00:00,82.0,112.0
2018-05-07 01:00:00,61.0,0.0
2018-05-07 02:00:00,56.0,0.0
2018-05-07 03:00:00,70.0,0.0
2018-05-07 04:00:00,76.0,112.0
2018-05-07 05:00:00,74.0,0.0
2018-05-07 06:00:00,990.0,112.0
2018-05-07 07:00:00,2399.0,5037.0
2018-05-07 08:00:00,1603.0,335.0
2018-05-07 09:00:00,558.0,112.0
2018-05-07 10:00:00,71.0,0.0
2018-05-07 11:00:00,41.0,0.0
2018-05-07 12:00:00,73.0,0.0
2018-05-07 13:00:00,55.0,112.0
2018-05-07 14:00:00,87.0,672.0
2018-05-07 15:00:00,63.0,224.0
2018-05-07 16:00:00,63.0,112.0
2018-05-07 17:00:00,64.0,0.0
2018-05-07 18:00:00,56.0,0.0
2018-05-07 19:00:00,430.0,335.0
2018-05-07 20:00:00,1333.0,783.0
2018-05-07 21:00:00,505.0,1231.0
2018-05-07 22:00:00,393.0,783.0
2018-05-07 23:00:00,913.0,448.0
2018-05-08 00:00:00,121.0,448.0
2018-05-08 01:00:00,91.0,0.0
2018-05-08 03:00:00,57.0,0.0
2018-05-08 04:00:00,78.0,112.0
2018-05-08 05:00:00,47.0,0.0
2018-05-08 06:00:00,80.0,112.0
2018-05-08 07:00:00,306.0,783.0
2018-05-08 08:00:00,409.0,6267.0
2018-05-08 09:00:00,1594.0,112.0
2018-05-08 10:00:00,71.0,112.0
2018-05-08 11:00:00,59.0,0.0
2018-05-08 12:00:00,66.0,0.0
2018-05-08 13:00:00,55.0,112.0
2018-05-08 14:00:00,63.0,336.0
2018-05-08 15:00:00,174.0,448.0
2018-05-08 16:00:00,198.0,0.0
2018-05-08 17:00:00,179.0,0.0
2018-05-08 18:00:00,208.0,224.0
2018-05-08 19:00:00,162.0,336.0
2018-05-08 20:00:00,116.0,335.0
2018-05-08 21:00:00,118.0,336.0
2018-05-08 22:00:00,88.0,0.0
2018-05-08 23:00:00,76.0,223.0
2018-05-09 00:00:00,70.0,0.0
2018-05-09 01:00:00,64.0,0.0
2018-05-09 02:00:00,64.0,0.0
2018-05-09 04:00:00,76.0,0.0
2018-05-09 05:00:00,57.0,448.0
2018-05-09 06:00:00,75.0,0.0
2018-05-09 07:00:00,687.0,8844.0
2018-05-09 08:00:00,133.0,6046.0
2018-05-09 09:00:00,470.0,224.0
2018-05-09 10:00:00,278.0,336.0
2018-05-09 11:00:00,160.0,112.0
2018-05-09 12:00:00,193.0,0.0
2018-05-09 13:00:00,208.0,2798.0
2018-05-09 14:00:00,194.0,0.0
2018-05-09 15:00:00,261.0,3135.0
2018-05-09 16:00:00,209.0,0.0
2018-05-09 17:00:00,185.0,3692.0
2018-05-09 18:00:00,272.0,4031.0
2018-05-09 19:00:00,561.0,1791.0
2018-05-09 21:00:00,98.0,0.0
2018-05-09 22:00:00,98.0,0.0
2018-05-10 19:00:00,98.0,112.0
2018-05-11 01:00:00,72.0,0.0
2018-05-11 03:00:00,75.0,0.0
2018-05-11 04:00:00,80.0,0.0
2018-05-11 05:00:00,79.0,0.0
2018-05-11 06:00:00,127.0,335.0
2018-05-11 07:00:00,181.0,5711.0
2018-05-11 08:00:00,949.0,3246.0
2018-05-11 09:00:00,106.0,3246.0
2018-05-11 10:00:00,72.0,224.0
2018-05-11 11:00:00,69.0,3806.0
2018-05-11 12:00:00,70.0,0.0
2018-05-11 13:00:00,72.0,2239.0
2018-05-11 14:00:00,78.0,336.0
2018-05-11 15:00:00,63.0,3359.0
2018-05-11 16:00:00,72.0,0.0
2018-05-11 17:00:00,67.0,3470.0
2018-05-11 18:00:00,88.0,0.0
2018-05-11 19:00:00,219.0,3246.0
2018-05-11 20:00:00,433.0,336.0
2018-05-11 21:00:00,575.0,0.0
2018-05-11 22:00:00,234.0,335.0
2018-05-11 23:00:00,96.0,223.0
2018-05-12 00:00:00,145.0,336.0
2018-05-12 01:00:00,83.0,0.0
2018-05-12 02:00:00,58.0,0.0
2018-05-12 03:00:00,73.0,112.0
2018-05-12 04:00:00,57.0,0.0
2018-05-12 05:00:00,54.0,0.0
2018-05-12 06:00:00,70.0,0.0
2018-05-12 07:00:00,358.0,5594.0
2018-05-12 08:00:00,1113.0,1791.0
2018-05-12 09:00:00,1185.0,3021.0
2018-05-12 10:00:00,436.0,5036.0
2018-05-12 11:00:00,562.0,560.0
2018-05-12 12:00:00,227.0,784.0
2018-05-12 13:00:00,154.0,0.0
2018-05-12 14:00:00,191.0,0.0
2018-05-12 15:00:00,433.0,224.0
2018-05-12 16:00:00,267.0,0.0
2018-05-12 17:00:00,479.0,560.0
2018-05-12 18:00:00,1058.0,448.0
2018-05-12 19:00:00,394.0,560.0
2018-05-12 20:00:00,197.0,3134.0
2018-05-12 21:00:00,1046.0,4923.0
2018-05-12 22:00:00,150.0,0.0
2018-05-12 23:00:00,124.0,4141.0
2018-05-13 00:00:00,57.0,0.0
2018-05-13 01:00:00,76.0,0.0
2018-05-13 02:00:00,61.0,112.0
2018-05-13 03:00:00,91.0,3358.0
2018-05-13 04:00:00,48.0,0.0
2018-05-13 05:00:00,77.0,0.0
2018-05-13 06:00:00,145.0,4028.0
2018-05-13 07:00:00,718.0,559.0
2018-05-13 08:00:00,2318.0,5371.0
2018-05-13 09:00:00,114.0,0.0
2018-05-13 10:00:00,84.0,3471.0
2018-05-13 11:00:00,408.0,448.0
2018-05-13 12:00:00,418.0,784.0
2018-05-13 13:00:00,238.0,336.0
2018-05-13 14:00:00,268.0,448.0
2018-05-13 15:00:00,231.0,895.0
2018-05-13 16:00:00,192.0,112.0
2018-05-13 17:00:00,160.0,0.0
2018-05-13 18:00:00,172.0,224.0
2018-05-13 19:00:00,184.0,560.0
2018-05-13 20:00:00,330.0,336.0
2018-05-13 21:00:00,222.0,224.0
2018-05-13 22:00:00,140.0,112.0
2018-05-13 23:00:00,82.0,336.0
2018-05-14 00:00:00,79.0,3918.0
2018-05-14 01:00:00,73.0,0.0
2018-05-14 02:00:00,902.0,4030.0
2018-05-14 03:00:00,87.0,0.0
2018-05-14 04:00:00,89.0,4254.0
2018-05-14 05:00:00,86.0,112.0
2018-05-14 06:00:00,2095.0,783.0
2018-05-14 07:00:00,219.0,224.0
2018-05-14 08:00:00,625.0,1008.0
2018-05-14 09:00:00,1225.0,4924.0
2018-05-14 10:00:00,438.0,448.0
2018-05-14 11:00:00,112.0,783.0
2018-05-14 12:00:00,87.0,3021.0
2018-05-14 13:00:00,191.0,0.0
2018-05-14 14:00:00,104.0,223.0
2018-05-14 15:00:00,143.0,0.0
2018-05-14 16:00:00,229.0,448.0
2018-05-14 17:00:00,402.0,0.0
2018-05-14 18:00:00,201.0,112.0
2018-05-14 19:00:00,190.0,2909.0
2018-05-14 20:00:00,181.0,112.0
2018-05-14 21:00:00,212.0,560.0
2018-05-14 22:00:00,172.0,0.0
2018-05-14 23:00:00,105.0,0.0
2018-05-15 00:00:00,84.0,0.0
2018-05-15 01:00:00,81.0,112.0
2018-05-15 02:00:00,81.0,0.0
2018-05-15 04:00:00,124.0,223.0
2018-05-15 05:00:00,79.0,224.0
2018-05-15 06:00:00,1300.0,671.0
2018-05-15 07:00:00,669.0,5145.0
2018-05-15 08:00:00,783.0,672.0
2018-05-15 09:00:00,71.0,112.0
2018-05-15 10:00:00,89.0,224.0
2018-05-15 11:00:00,57.0,447.0
2018-05-15 12:00:00,76.0,224.0
2018-05-15 13:00:00,63.0,448.0
2018-05-15 14:00:00,84.0,3917.0
2018-05-15 15:00:00,64.0,560.0
2018-05-15 17:00:00,64.0,0.0
2018-05-15 19:00:00,64.0,0.0
2018-05-15 21:00:00,216.0,0.0
2018-05-15 22:00:00,138.0,224.0
2018-05-15 23:00:00,63.0,223.0
2018-05-16 00:00:00,77.0,0.0
2018-05-16 01:00:00,42.0,112.0
2018-05-16 02:00:00,42.0,0.0
2018-05-16 04:00:00,72.0,0.0
2018-05-16 05:00:00,1396.0,5711.0
2018-05-16 06:00:00,800.0,559.0
2018-05-16 07:00:00,64.0,671.0
2018-05-16 08:00:00,124.0,11419.0
2018-05-16 09:00:00,589.0,2126.0
2018-05-16 10:00:00,143.0,9513.0
2018-05-16 11:00:00,126.0,336.0
2018-05-16 12:00:00,236.0,1120.0
2018-05-16 13:00:00,186.0,672.0
2018-05-16 14:00:00,193.0,448.0
2018-05-16 15:00:00,235.0,0.0
2018-05-16 16:00:00,234.0,0.0
2018-05-16 17:00:00,186.0,223.0
2018-05-16 18:00:00,92.0,448.0
2018-05-16 19:00:00,79.0,0.0
2018-05-16 20:00:00,900.0,4926.0
2018-05-16 21:00:00,131.0,112.0
2018-05-16 22:00:00,91.0,448.0
2018-05-16 23:00:00,66.0,0.0
2018-05-17 00:00:00,78.0,112.0
2018-05-17 01:00:00,115.0,0.0
2018-05-17 02:00:00,115.0,0.0
2018-05-17 04:00:00,37.0,0.0
2018-05-17 05:00:00,73.0,0.0
2018-05-17 06:00:00,1842.0,336.0
2018-05-17 07:00:00,1602.0,336.0
2018-05-17 08:00:00,113.0,3583.0
2018-05-17 09:00:00,2152.0,7279.0
2018-05-17 10:00:00,156.0,0.0
2018-05-17 13:00:00,244.0,0.0
2018-05-17 14:00:00,497.0,1455.0
2018-05-17 15:00:00,165.0,0.0
2018-05-17 16:00:00,179.0,112.0
2018-05-17 17:00:00,1041.0,112.0
2018-05-17 18:00:00,612.0,1008.0
2018-05-17 19:00:00,288.0,3582.0
2018-05-17 20:00:00,293.0,8951.0
2018-05-17 21:00:00,162.0,672.0
2018-05-17 22:00:00,125.0,0.0
2018-05-17 23:00:00,192.0,336.0
2018-05-18 00:00:00,56.0,0.0
2018-05-18 01:00:00,83.0,0.0
2018-05-18 02:00:00,75.0,0.0
2018-05-18 03:00:00,74.0,112.0
2018-05-18 04:00:00,53.0,3694.0
2018-05-18 05:00:00,78.0,112.0
2018-05-18 06:00:00,50.0,0.0
2018-05-18 07:00:00,73.0,112.0
2018-05-18 08:00:00,61.0,1567.0
2018-05-18 09:00:00,2426.0,2351.0
2018-05-18 10:00:00,150.0,1008.0
2018-05-18 11:00:00,156.0,0.0
2018-05-18 12:00:00,172.0,0.0
2018-05-18 13:00:00,181.0,559.0
2018-05-18 14:00:00,292.0,0.0
2018-05-18 15:00:00,192.0,895.0
2018-05-18 16:00:00,80.0,0.0
2018-05-18 17:00:00,49.0,0.0
2018-05-18 18:00:00,84.0,0.0
2018-05-18 19:00:00,274.0,784.0
2018-05-18 20:00:00,153.0,336.0
2018-05-18 21:00:00,152.0,112.0
2018-05-18 22:00:00,190.0,0.0
2018-05-18 23:00:00,1552.0,447.0
2018-05-19 00:00:00,80.0,0.0
2018-05-19 01:00:00,78.0,0.0
2018-05-19 03:00:00,98.0,0.0
2018-05-19 04:00:00,81.0,0.0
2018-05-19 05:00:00,85.0,0.0
2018-05-19 06:00:00,80.0,0.0
2018-05-19 07:00:00,104.0,4699.0
2018-05-19 08:00:00,402.0,672.0
2018-05-19 09:00:00,86.0,3247.0
2018-05-19 10:00:00,80.0,0.0
2018-05-19 11:00:00,81.0,2016.0
2018-05-19 12:00:00,79.0,224.0
2018-05-19 13:00:00,45.0,112.0
2018-05-19 14:00:00,76.0,0.0
2018-05-19 15:00:00,50.0,112.0
2018-05-19 16:00:00,74.0,335.0
2018-05-19 17:00:00,57.0,112.0
2018-05-19 18:00:00,441.0,1118.0
2018-05-19 19:00:00,171.0,7609.0
2018-05-19 20:00:00,277.0,7827.0
2018-05-19 21:00:00,262.0,1903.0
2018-05-19 22:00:00,223.0,7829.0
2018-05-19 23:00:00,101.0,784.0
2018-05-20 00:00:00,206.0,224.0
2018-05-20 01:00:00,351.0,0.0
2018-05-20 02:00:00,351.0,0.0
2018-05-20 04:00:00,77.0,0.0
2018-05-20 05:00:00,56.0,223.0
2018-05-20 06:00:00,77.0,0.0
2018-05-20 07:00:00,421.0,336.0
2018-05-20 08:00:00,1035.0,4473.0
2018-05-20 09:00:00,1051.0,784.0
2018-05-20 10:00:00,119.0,112.0
2018-05-20 11:00:00,57.0,0.0
2018-05-20 12:00:00,74.0,0.0
2018-05-20 13:00:00,268.0,447.0
2018-05-20 14:00:00,172.0,335.0
2018-05-20 15:00:00,256.0,3359.0
2018-05-20 16:00:00,240.0,3804.0
2018-05-20 17:00:00,353.0,4365.0
2018-05-20 18:00:00,233.0,6713.0
2018-05-20 19:00:00,123.0,7163.0
2018-05-20 20:00:00,185.0,4142.0
2018-05-20 21:00:00,208.0,224.0
2018-05-20 22:00:00,112.0,112.0
2018-05-20 23:00:00,86.0,112.0
2018-05-21 00:00:00,88.0,0.0
2018-05-21 01:00:00,70.0,0.0
2018-05-21 02:00:00,91.0,0.0
2018-05-21 04:00:00,73.0,0.0
2018-05-21 05:00:00,62.0,112.0
2018-05-21 06:00:00,681.0,224.0
2018-05-21 07:00:00,399.0,224.0
2018-05-21 08:00:00,126.0,4701.0
2018-05-21 09:00:00,1925.0,335.0
2018-05-21 10:00:00,451.0,335.0
2018-05-21 11:00:00,496.0,224.0
2018-05-21 12:00:00,138.0,0.0
2018-05-21 13:00:00,194.0,224.0
2018-05-21 14:00:00,265.0,560.0
2018-05-21 15:00:00,485.0,6715.0
2018-05-21 16:00:00,802.0,5935.0
2018-05-21 17:00:00,695.0,4808.0
2018-05-21 18:00:00,406.0,4255.0
2018-05-21 19:00:00,193.0,4812.0
2018-05-21 20:00:00,98.0,4808.0
2018-05-21 21:00:00,124.0,224.0
2018-05-21 22:00:00,137.0,112.0
2018-05-21 23:00:00,51.0,0.0
2018-05-22 00:00:00,79.0,0.0
2018-05-22 01:00:00,40.0,0.0
2018-05-22 02:00:00,82.0,112.0
2018-05-22 03:00:00,78.0,0.0
2018-05-22 04:00:00,73.0,112.0
2018-05-22 05:00:00,50.0,112.0
2018-05-22 06:00:00,742.0,4476.0
2018-05-22 07:00:00,1055.0,895.0
2018-05-22 08:00:00,135.0,0.0
2018-05-22 09:00:00,88.0,448.0
2018-05-22 10:00:00,170.0,0.0
2018-05-22 11:00:00,144.0,448.0
2018-05-22 12:00:00,61.0,0.0
2018-05-22 13:00:00,128.0,0.0
2018-05-22 14:00:00,687.0,560.0
2018-05-22 15:00:00,130.0,224.0
2018-05-22 16:00:00,102.0,0.0
2018-05-22 17:00:00,106.0,0.0
2018-05-22 18:00:00,68.0,112.0
2018-05-22 19:00:00,200.0,559.0
2018-05-22 20:00:00,180.0,2797.0
2018-05-22 21:00:00,165.0,112.0
2018-05-22 22:00:00,68.0,0.0
2018-05-22 23:00:00,69.0,112.0
2018-05-23 00:00:00,66.0,0.0
2018-05-23 01:00:00,56.0,112.0
2018-05-23 02:00:00,39.0,0.0
2018-05-23 04:00:00,63.0,0.0
2018-05-23 05:00:00,40.0,112.0
2018-05-23 06:00:00,60.0,0.0
2018-05-23 07:00:00,60.0,6271.0
2018-05-23 08:00:00,405.0,6493.0
2018-05-23 09:00:00,178.0,4366.0
2018-05-23 10:00:00,104.0,112.0
2018-05-23 11:00:00,136.0,3584.0
2018-05-23 12:00:00,148.0,0.0
2018-05-23 13:00:00,135.0,2797.0
2018-05-23 14:00:00,64.0,112.0
2018-05-23 15:00:00,47.0,0.0
2018-05-23 16:00:00,113.0,112.0
2018-05-23 17:00:00,59.0,336.0
2018-05-23 18:00:00,124.0,112.0
2018-05-23 19:00:00,117.0,0.0
2018-05-23 20:00:00,128.0,3358.0
2018-05-23 21:00:00,87.0,447.0
2018-05-23 22:00:00,67.0,0.0
2018-05-23 23:00:00,52.0,0.0
2018-05-24 00:00:00,62.0,0.0
2018-05-24 01:00:00,47.0,112.0
2018-05-24 02:00:00,66.0,0.0
2018-05-24 03:00:00,46.0,112.0
2018-05-24 04:00:00,57.0,0.0
2018-05-24 05:00:00,49.0,112.0
2018-05-24 06:00:00,44.0,0.0
2018-05-24 07:00:00,1037.0,5936.0
2018-05-24 08:00:00,70.0,4589.0
2018-05-24 09:00:00,75.0,3134.0
2018-05-24 10:00:00,63.0,4029.0
2018-05-24 11:00:00,59.0,0.0
2018-05-24 12:00:00,70.0,3582.0
2018-05-24 13:00:00,57.0,112.0
2018-05-24 14:00:00,50.0,112.0
2018-05-24 15:00:00,44.0,0.0
2018-05-24 16:00:00,71.0,0.0
2018-05-24 17:00:00,53.0,112.0
2018-05-24 18:00:00,170.0,112.0
2018-05-24 19:00:00,52.0,3806.0
2018-05-24 20:00:00,98.0,336.0
2018-05-24 21:00:00,129.0,336.0
2018-05-24 22:00:00,96.0,3360.0
2018-05-24 23:00:00,55.0,0.0
2018-05-25 00:00:00,61.0,223.0
2018-05-25 01:00:00,63.0,3695.0
2018-05-25 02:00:00,63.0,0.0
2018-05-25 04:00:00,64.0,0.0
2018-05-25 05:00:00,53.0,3694.0
2018-05-25 06:00:00,653.0,0.0
2018-05-25 07:00:00,629.0,224.0
2018-05-25 20:00:00,67.0,224.0
2018-05-25 21:00:00,77.0,0.0
2018-05-25 22:00:00,48.0,335.0
2018-05-25 23:00:00,64.0,0.0
2018-05-26 00:00:00,107.0,4924.0
2018-05-26 01:00:00,75.0,0.0
2018-05-26 02:00:00,55.0,3470.0
2018-05-26 03:00:00,76.0,112.0
2018-05-26 04:00:00,87.0,3695.0
2018-05-26 05:00:00,88.0,112.0
2018-05-26 06:00:00,63.0,0.0
2018-05-26 07:00:00,1294.0,3917.0
2018-05-26 08:00:00,735.0,4479.0
2018-05-26 09:00:00,72.0,223.0
2018-05-26 10:00:00,47.0,0.0
2018-05-26 11:00:00,61.0,0.0
2018-05-26 12:00:00,45.0,2799.0
2018-05-26 13:00:00,65.0,0.0
2018-05-26 14:00:00,33.0,112.0
2018-05-26 15:00:00,70.0,896.0
2018-05-26 16:00:00,134.0,112.0
2018-05-26 17:00:00,120.0,112.0
2018-05-26 18:00:00,271.0,448.0
2018-05-26 19:00:00,173.0,3582.0
2018-05-26 20:00:00,274.0,1231.0
2018-05-26 21:00:00,393.0,2911.0
2018-05-26 22:00:00,97.0,4478.0
2018-05-26 23:00:00,111.0,336.0
2018-05-27 00:00:00,77.0,3024.0
2018-05-27 01:00:00,62.0,0.0
2018-05-27 02:00:00,69.0,0.0
2018-05-27 03:00:00,48.0,1232.0
2018-05-27 04:00:00,79.0,6382.0
2018-05-27 05:00:00,57.0,3471.0
2018-05-27 06:00:00,52.0,0.0
2018-05-27 07:00:00,683.0,3694.0
2018-05-27 08:00:00,1976.0,336.0
2018-05-27 09:00:00,477.0,5486.0
2018-05-27 10:00:00,69.0,4256.0
2018-05-27 11:00:00,435.0,224.0
2018-05-27 12:00:00,367.0,9402.0
2018-05-27 13:00:00,206.0,4140.0
2018-05-27 14:00:00,172.0,2349.0
2018-05-27 15:00:00,154.0,0.0
2018-05-27 16:00:00,1306.0,1008.0
2018-05-27 17:00:00,793.0,559.0
2018-05-27 18:00:00,443.0,224.0
2018-05-27 19:00:00,207.0,1231.0
2018-05-27 20:00:00,285.0,0.0
2018-05-27 21:00:00,189.0,448.0
2018-05-27 22:00:00,86.0,0.0
2018-05-27 23:00:00,70.0,112.0
2018-05-28 00:00:00,58.0,0.0
2018-05-28 01:00:00,52.0,112.0
2018-05-28 02:00:00,67.0,0.0
2018-05-28 03:00:00,52.0,112.0
2018-05-28 04:00:00,64.0,0.0
2018-05-28 05:00:00,41.0,112.0
2018-05-28 06:00:00,53.0,0.0
2018-05-28 07:00:00,666.0,4477.0
2018-05-28 08:00:00,166.0,223.0
2018-05-28 09:00:00,1578.0,447.0
2018-05-28 10:00:00,163.0,3472.0
2018-05-28 11:00:00,246.0,0.0
2018-05-28 12:00:00,163.0,0.0
2018-05-28 13:00:00,58.0,0.0
2018-05-28 14:00:00,50.0,3583.0
2018-05-28 15:00:00,57.0,0.0
2018-05-28 16:00:00,41.0,0.0
2018-05-28 17:00:00,69.0,112.0
2018-05-28 18:00:00,149.0,336.0
2018-05-28 19:00:00,546.0,560.0
2018-05-28 20:00:00,371.0,1008.0
2018-05-28 21:00:00,331.0,560.0
2018-05-28 22:00:00,254.0,112.0
2018-05-28 23:00:00,67.0,448.0
2018-05-29 00:00:00,66.0,0.0
2018-05-29 01:00:00,45.0,112.0
2018-05-29 02:00:00,45.0,0.0
2018-05-29 04:00:00,35.0,0.0
2018-05-29 05:00:00,55.0,112.0
2018-05-29 06:00:00,1429.0,224.0
2018-05-29 07:00:00,1881.0,4588.0
2018-05-29 08:00:00,264.0,3582.0
2018-05-29 09:00:00,3216.0,3695.0
2018-05-29 10:00:00,465.0,448.0
2018-05-29 11:00:00,237.0,112.0
2018-05-29 12:00:00,321.0,6718.0
2018-05-29 13:00:00,182.0,5035.0
2018-05-29 14:00:00,169.0,3248.0
2018-05-29 15:00:00,163.0,0.0
2018-05-29 16:00:00,163.0,0.0
2018-05-29 17:00:00,1022.0,223.0
2018-05-29 18:00:00,160.0,336.0
2018-05-29 19:00:00,49.0,0.0
2018-05-29 20:00:00,49.0,112.0
2018-05-29 21:00:00,54.0,0.0
2018-05-29 22:00:00,316.0,336.0
2018-05-29 23:00:00,45.0,0.0
2018-05-30 00:00:00,61.0,112.0
2018-05-30 01:00:00,47.0,0.0
2018-05-30 02:00:00,65.0,0.0
2018-05-30 03:00:00,47.0,112.0
2018-05-30 04:00:00,57.0,0.0
2018-05-30 05:00:00,55.0,112.0
2018-05-30 06:00:00,47.0,0.0
2018-05-30 07:00:00,414.0,5482.0
2018-05-30 08:00:00,708.0,2687.0
2018-05-30 09:00:00,1081.0,4142.0
2018-05-30 10:00:00,82.0,112.0
2018-05-30 11:00:00,181.0,3245.0
2018-05-30 12:00:00,534.0,224.0
2018-05-30 13:00:00,149.0,560.0
2018-05-30 14:00:00,180.0,3582.0
2018-05-30 15:00:00,144.0,0.0
2018-05-30 16:00:00,194.0,2797.0
2018-05-30 17:00:00,141.0,0.0
2018-05-30 18:00:00,199.0,447.0
2018-05-30 19:00:00,193.0,2910.0
2018-05-30 20:00:00,196.0,0.0
2018-05-30 21:00:00,418.0,0.0
2018-05-30 22:00:00,90.0,448.0
2018-05-30 23:00:00,49.0,0.0
2018-05-31 00:00:00,66.0,0.0
2018-05-31 01:00:00,46.0,112.0
2018-05-31 03:00:00,68.0,112.0
2018-05-31 04:00:00,58.0,0.0
2018-05-31 05:00:00,53.0,112.0
2018-05-31 06:00:00,70.0,0.0
2018-05-31 07:00:00,430.0,7052.0
2018-05-31 08:00:00,874.0,4030.0
2018-05-31 09:00:00,68.0,3916.0
2018-05-31 10:00:00,116.0,336.0
2018-05-31 11:00:00,92.0,3584.0
2018-05-31 12:00:00,128.0,336.0
2018-05-31 13:00:00,173.0,335.0
2018-05-31 14:00:00,148.0,0.0
2018-05-31 15:00:00,145.0,3354.0
2018-05-31 16:00:00,274.0,336.0
2018-05-31 17:00:00,450.0,0.0
2018-05-31 18:00:00,643.0,4367.0
2018-05-31 19:00:00,134.0,896.0
2018-05-31 20:00:00,129.0,3359.0
2018-05-31 21:00:00,134.0,112.0
2018-05-31 22:00:00,103.0,224.0
2018-05-31 23:00:00,67.0,4367.0
2018-06-01 00:00:00,61.0,1008.0
2018-06-01 01:00:00,65.0,2799.0
2018-06-01 02:00:00,65.0,0.0
2018-06-01 04:00:00,81.0,4029.0
2018-06-01 05:00:00,48.0,0.0
2018-06-01 06:00:00,65.0,3471.0
2018-06-01 07:00:00,997.0,224.0
2018-06-01 08:00:00,2161.0,4254.0
2018-06-01 09:00:00,133.0,448.0
2018-06-01 10:00:00,125.0,0.0
2018-06-01 11:00:00,156.0,0.0
2018-06-01 12:00:00,129.0,112.0
2018-06-01 13:00:00,156.0,0.0
2018-06-01 14:00:00,132.0,0.0
2018-06-01 15:00:00,153.0,112.0
2018-06-01 16:00:00,132.0,0.0
2018-06-01 17:00:00,152.0,0.0
2018-06-01 18:00:00,310.0,112.0
2018-06-01 19:00:00,280.0,7164.0
2018-06-01 20:00:00,175.0,5149.0
2018-06-01 21:00:00,129.0,1789.0
2018-06-01 22:00:00,126.0,224.0
2018-06-01 23:00:00,86.0,112.0
2018-06-02 00:00:00,84.0,112.0
2018-06-02 01:00:00,73.0,448.0
2018-06-02 03:00:00,40.0,0.0
2018-06-02 04:00:00,52.0,0.0
2018-06-02 05:00:00,57.0,0.0
2018-06-02 06:00:00,60.0,0.0
2018-06-02 07:00:00,1442.0,447.0
2018-06-02 08:00:00,214.0,560.0
2018-06-02 09:00:00,58.0,112.0
2018-06-02 10:00:00,1607.0,0.0
2018-06-02 11:00:00,1161.0,224.0
2018-06-02 12:00:00,156.0,224.0
2018-06-02 13:00:00,162.0,894.0
2018-06-02 14:00:00,86.0,0.0
2018-06-02 15:00:00,154.0,224.0
2018-06-02 16:00:00,146.0,0.0
2018-06-02 17:00:00,453.0,5822.0
2018-06-02 18:00:00,289.0,5707.0
2018-06-02 19:00:00,220.0,3691.0
2018-06-02 20:00:00,240.0,7273.0
2018-06-02 21:00:00,218.0,559.0
2018-06-02 22:00:00,169.0,0.0
2018-06-02 23:00:00,117.0,0.0
2018-06-03 00:00:00,62.0,0.0
2018-06-03 01:00:00,44.0,0.0
2018-06-03 02:00:00,64.0,112.0
2018-06-03 03:00:00,44.0,0.0
2018-06-03 04:00:00,62.0,0.0
2018-06-03 05:00:00,55.0,112.0
2018-06-03 06:00:00,60.0,112.0
2018-06-03 07:00:00,470.0,560.0
2018-06-03 08:00:00,1041.0,7388.0
2018-06-03 09:00:00,1752.0,447.0
2018-06-03 10:00:00,533.0,671.0
2018-06-03 11:00:00,1008.0,5259.0
2018-06-03 12:00:00,445.0,2687.0
2018-06-03 13:00:00,164.0,0.0
2018-06-03 14:00:00,170.0,112.0
2018-06-03 15:00:00,603.0,671.0
2018-06-03 16:00:00,504.0,894.0
2018-06-03 17:00:00,639.0,112.0
2018-06-03 18:00:00,562.0,560.0
2018-06-03 19:00:00,261.0,4028.0
2018-06-03 20:00:00,198.0,6493.0
2018-06-03 21:00:00,162.0,1120.0
2018-06-03 22:00:00,128.0,112.0
2018-06-03 23:00:00,69.0,0.0
2018-06-04 00:00:00,51.0,112.0
2018-06-04 01:00:00,63.0,0.0
2018-06-04 02:00:00,54.0,0.0
2018-06-04 03:00:00,56.0,0.0
2018-06-04 04:00:00,70.0,112.0
2018-06-04 05:00:00,62.0,0.0
2018-06-04 06:00:00,85.0,112.0
2018-06-04 07:00:00,1410.0,3581.0
2018-06-04 08:00:00,91.0,560.0
2018-06-04 09:00:00,168.0,447.0
2018-06-04 10:00:00,87.0,0.0
2018-06-04 11:00:00,209.0,1902.0
2018-06-04 12:00:00,233.0,224.0
2018-06-04 13:00:00,161.0,784.0
