timestamp,home271_outside2521_sensor16767_gas-pulse_gas,home271_hall2523_sensor16781c16790_electric-mains_electric-combined
2018-01-11 19:00:00,11500.0,737.0
2018-01-11 20:00:00,0.0,552.0
2018-01-11 21:00:00,4019.0,482.0
2018-01-11 22:00:00,8485.0,362.0
2018-01-11 23:00:00,2568.0,167.0
2018-01-12 00:00:00,0.0,128.0
2018-01-12 01:00:00,0.0,103.0
2018-01-12 03:00:00,0.0,137.0
2018-01-12 04:00:00,0.0,112.0
2018-01-12 05:00:00,6810.0,143.0
2018-01-12 06:00:00,1116.0,150.0
2018-01-12 07:00:00,13749.0,464.0
2018-01-12 08:00:00,1791.0,498.0
2018-01-12 09:00:00,0.0,638.0
2018-01-12 10:00:00,0.0,716.0
2018-01-12 11:00:00,0.0,120.0
2018-01-12 12:00:00,0.0,112.0
2018-01-12 13:00:00,0.0,112.0
2018-01-12 14:00:00,6809.0,162.0
2018-01-12 15:00:00,3684.0,148.0
2018-01-12 16:00:00,3797.0,441.0
2018-01-12 17:00:00,6923.0,348.0
2018-01-12 18:00:00,0.0,135.0
2018-01-12 19:00:00,2122.0,151.0
2018-01-12 20:00:00,1677.0,313.0
2018-01-12 21:00:00,0.0,295.0
2018-01-12 22:00:00,0.0,290.0
2018-01-12 23:00:00,9267.0,270.0
2018-01-13 00:00:00,0.0,153.0
2018-01-13 01:00:00,0.0,110.0
2018-01-13 02:00:00,0.0,114.0
2018-01-13 03:00:00,0.0,113.0
2018-01-13 04:00:00,0.0,114.0
2018-01-13 05:00:00,0.0,125.0
2018-01-13 06:00:00,9935.0,142.0
2018-01-13 07:00:00,3461.0,134.0
2018-01-13 08:00:00,2121.0,186.0
2018-01-13 09:00:00,0.0,213.0
2018-01-13 10:00:00,5917.0,144.0
2018-01-13 11:00:00,781.0,353.0
2018-01-13 12:00:00,8716.0,501.0
2018-01-13 13:00:00,223.0,1659.0
2018-01-13 14:00:00,112.0,759.0
2018-01-13 15:00:00,0.0,694.0
2018-01-13 16:00:00,1786.0,132.0
2018-01-13 17:00:00,9381.0,474.0
2018-01-13 18:00:00,4022.0,2351.0
2018-01-13 19:00:00,4138.0,1558.0
2018-01-13 20:00:00,112.0,1465.0
2018-01-13 21:00:00,0.0,1550.0
2018-01-13 22:00:00,0.0,812.0
2018-01-13 23:00:00,8600.0,276.0
2018-01-14 00:00:00,0.0,191.0
2018-01-14 01:00:00,0.0,115.0
2018-01-14 02:00:00,0.0,126.0
2018-01-14 03:00:00,0.0,117.0
2018-01-14 04:00:00,0.0,118.0
2018-01-14 05:00:00,5582.0,141.0
2018-01-14 06:00:00,4689.0,128.0
2018-01-14 07:00:00,3015.0,135.0
2018-01-14 08:00:00,0.0,120.0
2018-01-14 09:00:00,4800.0,254.0
2018-01-14 10:00:00,3349.0,782.0
2018-01-14 11:00:00,558.0,860.0
2018-01-14 12:00:00,13194.0,694.0
2018-01-14 13:00:00,4472.0,1068.0
2018-01-14 14:00:00,0.0,559.0
2018-01-14 15:00:00,0.0,721.0
2018-01-14 16:00:00,1005.0,118.0
2018-01-14 17:00:00,7256.0,171.0
2018-01-14 18:00:00,4019.0,129.0
2018-01-14 19:00:00,4019.0,351.0
2018-01-14 20:00:00,4921.0,1376.0
2018-01-14 21:00:00,895.0,339.0
2018-01-14 22:00:00,3125.0,294.0
2018-01-14 23:00:00,558.0,388.0
2018-01-15 00:00:00,0.0,145.0
2018-01-15 01:00:00,0.0,107.0
2018-01-15 04:00:00,0.0,139.0
2018-01-15 05:00:00,6477.0,145.0
2018-01-15 06:00:00,4916.0,138.0
2018-01-15 07:00:00,8385.0,484.0
2018-01-15 08:00:00,1898.0,285.0
2018-01-15 09:00:00,0.0,541.0
2018-01-15 10:00:00,0.0,712.0
2018-01-15 11:00:00,0.0,122.0
2018-01-15 12:00:00,0.0,113.0
2018-01-15 13:00:00,0.0,110.0
2018-01-15 14:00:00,7145.0,128.0
2018-01-15 15:00:00,4356.0,529.0
2018-01-15 16:00:00,3578.0,415.0
2018-01-15 17:00:00,894.0,864.0
2018-01-15 18:00:00,3239.0,590.0
2018-01-15 19:00:00,9386.0,1201.0
2018-01-15 20:00:00,2682.0,356.0
2018-01-15 21:00:00,5584.0,260.0
2018-01-15 22:00:00,1899.0,1079.0
2018-01-15 23:00:00,2681.0,462.0
2018-01-16 00:00:00,0.0,125.0
2018-01-16 01:00:00,0.0,123.0
2018-01-16 02:00:00,0.0,134.0
2018-01-16 03:00:00,0.0,133.0
2018-01-16 04:00:00,0.0,131.0
2018-01-16 05:00:00,8270.0,143.0
2018-01-16 06:00:00,4915.0,176.0
2018-01-16 07:00:00,7488.0,417.0
2018-01-16 08:00:00,6140.0,379.0
2018-01-16 09:00:00,0.0,124.0
2018-01-16 10:00:00,7037.0,310.0
2018-01-16 11:00:00,5697.0,231.0
2018-01-16 12:00:00,5361.0,262.0
2018-01-16 13:00:00,4137.0,254.0
2018-01-16 14:00:00,5929.0,935.0
2018-01-16 15:00:00,3354.0,858.0
2018-01-16 16:00:00,6484.0,1346.0
2018-01-16 17:00:00,2570.0,936.0
2018-01-16 18:00:00,12175.0,1129.0
2018-01-16 19:00:00,7933.0,1376.0
2018-01-16 20:00:00,0.0,390.0
2018-01-16 21:00:00,3240.0,217.0
2018-01-16 22:00:00,3015.0,274.0
2018-01-16 23:00:00,3350.0,261.0
2018-01-17 00:00:00,0.0,150.0
2018-01-17 01:00:00,0.0,124.0
2018-01-17 02:00:00,0.0,123.0
2018-01-17 03:00:00,0.0,123.0
2018-01-17 04:00:00,0.0,117.0
2018-01-17 05:00:00,8038.0,127.0
2018-01-17 06:00:00,6587.0,156.0
2018-01-17 07:00:00,7369.0,409.0
2018-01-17 08:00:00,0.0,1212.0
2018-01-17 09:00:00,0.0,796.0
2018-01-17 10:00:00,0.0,684.0
2018-01-17 11:00:00,0.0,1604.0
2018-01-17 12:00:00,8485.0,552.0
2018-01-17 13:00:00,0.0,993.0
2018-01-17 14:00:00,5819.0,1602.0
2018-01-17 15:00:00,6040.0,1943.0
2018-01-17 16:00:00,5923.0,2495.0
2018-01-17 17:00:00,4020.0,1593.0
2018-01-17 18:00:00,3797.0,1441.0
2018-01-17 19:00:00,12175.0,1740.0
2018-01-17 20:00:00,2681.0,1272.0
2018-01-17 21:00:00,2683.0,294.0
2018-01-17 22:00:00,3128.0,386.0
2018-01-17 23:00:00,2122.0,254.0
2018-01-18 00:00:00,112.0,145.0
2018-01-18 01:00:00,0.0,122.0
2018-01-18 02:00:00,0.0,119.0
2018-01-18 03:00:00,0.0,119.0
2018-01-18 04:00:00,0.0,118.0
2018-01-18 05:00:00,8385.0,137.0
2018-01-18 06:00:00,5144.0,144.0
2018-01-18 07:00:00,10839.0,461.0
2018-01-18 08:00:00,112.0,884.0
2018-01-18 09:00:00,0.0,530.0
2018-01-18 10:00:00,0.0,306.0
2018-01-18 11:00:00,0.0,113.0
2018-01-18 12:00:00,0.0,103.0
2018-01-18 13:00:00,0.0,99.0
2018-01-18 14:00:00,8604.0,151.0
2018-01-18 15:00:00,11061.0,477.0
2018-01-18 16:00:00,4582.0,227.0
2018-01-18 17:00:00,5252.0,1204.0
2018-01-18 18:00:00,4581.0,432.0
2018-01-18 19:00:00,8490.0,473.0
2018-01-18 20:00:00,3350.0,254.0
2018-01-18 21:00:00,2904.0,250.0
2018-01-18 22:00:00,2569.0,345.0
2018-01-18 23:00:00,2790.0,232.0
2018-01-19 00:00:00,0.0,117.0
2018-01-19 01:00:00,0.0,110.0
2018-01-19 02:00:00,0.0,116.0
2018-01-19 03:00:00,0.0,115.0
2018-01-19 04:00:00,0.0,116.0
2018-01-19 05:00:00,8043.0,145.0
2018-01-19 06:00:00,5138.0,144.0
2018-01-19 07:00:00,12063.0,404.0
2018-01-19 08:00:00,1677.0,460.0
2018-01-19 09:00:00,0.0,485.0
2018-01-19 10:00:00,0.0,689.0
2018-01-19 11:00:00,0.0,102.0
2018-01-19 12:00:00,0.0,110.0
2018-01-19 13:00:00,0.0,207.0
2018-01-19 14:00:00,7036.0,145.0
2018-01-19 15:00:00,6145.0,158.0
2018-01-19 16:00:00,6819.0,1018.0
2018-01-19 17:00:00,8043.0,1632.0
2018-01-19 18:00:00,2009.0,435.0
2018-01-19 19:00:00,4913.0,957.0
2018-01-19 20:00:00,0.0,1907.0
2018-01-19 21:00:00,0.0,968.0
2018-01-19 22:00:00,8820.0,982.0
2018-01-19 23:00:00,0.0,1109.0
2018-01-20 00:00:00,0.0,176.0
2018-01-20 01:00:00,0.0,120.0
2018-01-20 02:00:00,0.0,119.0
2018-01-20 03:00:00,0.0,109.0
2018-01-20 04:00:00,0.0,113.0
2018-01-20 05:00:00,0.0,117.0
2018-01-20 06:00:00,0.0,158.0
2018-01-20 07:00:00,0.0,152.0
2018-01-20 08:00:00,0.0,171.0
2018-01-20 09:00:00,0.0,2165.0
2018-01-20 10:00:00,36282.0,1279.0
2018-01-20 11:00:00,4019.0,641.0
2018-01-20 12:00:00,0.0,776.0
2018-01-20 13:00:00,11166.0,311.0
2018-01-20 14:00:00,0.0,337.0
2018-01-20 15:00:00,0.0,108.0
2018-01-20 16:00:00,18309.0,1048.0
2018-01-20 17:00:00,6474.0,1348.0
2018-01-20 18:00:00,0.0,1133.0
2018-01-20 19:00:00,7034.0,440.0
2018-01-20 20:00:00,3687.0,411.0
2018-01-20 21:00:00,0.0,1103.0
2018-01-20 22:00:00,0.0,916.0
2018-01-20 23:00:00,0.0,328.0
2018-01-21 00:00:00,0.0,176.0
2018-01-21 01:00:00,0.0,116.0
2018-01-21 02:00:00,0.0,109.0
2018-01-21 03:00:00,0.0,112.0
2018-01-21 04:00:00,0.0,118.0
2018-01-21 05:00:00,0.0,150.0
2018-01-21 06:00:00,0.0,153.0
2018-01-21 07:00:00,0.0,143.0
2018-01-21 08:00:00,0.0,125.0
2018-01-21 09:00:00,0.0,295.0
2018-01-21 10:00:00,0.0,368.0
2018-01-21 11:00:00,42423.0,594.0
2018-01-21 12:00:00,0.0,629.0
2018-01-21 13:00:00,20320.0,647.0
2018-01-21 14:00:00,6253.0,335.0
2018-01-21 15:00:00,0.0,114.0
2018-01-21 16:00:00,1340.0,116.0
2018-01-21 17:00:00,10606.0,144.0
2018-01-21 18:00:00,5137.0,134.0
2018-01-21 19:00:00,3015.0,117.0
2018-01-21 20:00:00,335.0,112.0
2018-01-21 21:00:00,0.0,121.0
2018-01-21 22:00:00,0.0,122.0
2018-01-21 23:00:00,0.0,127.0
2018-01-22 00:00:00,0.0,112.0
2018-01-22 01:00:00,0.0,98.0
2018-01-22 02:00:00,0.0,99.0
2018-01-22 03:00:00,0.0,114.0
2018-01-22 04:00:00,0.0,113.0
2018-01-22 05:00:00,0.0,129.0
2018-01-22 06:00:00,0.0,137.0
2018-01-22 07:00:00,0.0,127.0
2018-01-22 08:00:00,0.0,125.0
2018-01-22 09:00:00,0.0,113.0
2018-01-22 10:00:00,0.0,114.0
2018-01-22 11:00:00,0.0,101.0
2018-01-22 12:00:00,0.0,100.0
2018-01-22 13:00:00,0.0,123.0
2018-01-22 14:00:00,39185.0,509.0
2018-01-22 15:00:00,3461.0,331.0
2018-01-22 16:00:00,0.0,673.0
2018-01-22 17:00:00,0.0,1159.0
2018-01-22 18:00:00,0.0,691.0
2018-01-22 19:00:00,0.0,721.0
2018-01-22 20:00:00,0.0,836.0
2018-01-22 21:00:00,0.0,652.0
2018-01-22 22:00:00,0.0,363.0
2018-01-22 23:00:00,0.0,205.0
2018-01-23 00:00:00,0.0,125.0
2018-01-23 01:00:00,0.0,121.0
2018-01-23 02:00:00,0.0,115.0
2018-01-23 03:00:00,0.0,103.0
2018-01-23 04:00:00,0.0,117.0
2018-01-23 05:00:00,0.0,161.0
2018-01-23 06:00:00,52135.0,144.0
2018-01-23 07:00:00,4354.0,443.0
2018-01-23 08:00:00,0.0,579.0
2018-01-23 09:00:00,0.0,472.0
2018-01-23 10:00:00,0.0,584.0
2018-01-23 11:00:00,0.0,114.0
2018-01-23 12:00:00,0.0,118.0
2018-01-23 13:00:00,0.0,118.0
2018-01-23 14:00:00,12615.0,179.0
2018-01-23 15:00:00,3126.0,711.0
2018-01-23 16:00:00,5694.0,1578.0
2018-01-23 17:00:00,4357.0,1561.0
2018-01-23 18:00:00,0.0,330.0
2018-01-23 23:00:00,0.0,104.0
2018-01-24 00:00:00,0.0,130.0
2018-01-24 01:00:00,0.0,137.0
2018-01-24 02:00:00,0.0,123.0
2018-01-24 03:00:00,0.0,119.0
2018-01-24 04:00:00,0.0,111.0
2018-01-24 05:00:00,8388.0,161.0
2018-01-24 06:00:00,0.0,123.0
2018-01-24 07:00:00,10391.0,445.0
2018-01-24 08:00:00,2009.0,380.0
2018-01-24 09:00:00,0.0,772.0
2018-01-24 10:00:00,0.0,698.0
2018-01-24 11:00:00,0.0,174.0
2018-01-24 12:00:00,0.0,127.0
2018-01-24 13:00:00,0.0,104.0
2018-01-24 14:00:00,2679.0,129.0
2018-01-24 15:00:00,0.0,161.0
2018-01-24 16:00:00,5470.0,154.0
2018-01-24 17:00:00,2791.0,989.0
2018-01-24 18:00:00,2567.0,1022.0
2018-01-24 19:00:00,13525.0,527.0
2018-01-24 20:00:00,336.0,624.0
2018-01-24 21:00:00,2684.0,402.0
2018-01-24 22:00:00,3796.0,371.0
2018-01-24 23:00:00,0.0,217.0
2018-01-25 00:00:00,0.0,130.0
2018-01-25 01:00:00,0.0,98.0
2018-01-25 03:00:00,0.0,98.0
2018-01-25 04:00:00,0.0,133.0
2018-01-25 06:00:00,893.0,156.0
2018-01-25 07:00:00,0.0,153.0
2018-01-25 09:00:00,0.0,328.0
2018-01-25 10:00:00,0.0,626.0
2018-01-25 11:00:00,0.0,113.0
2018-01-25 12:00:00,0.0,122.0
2018-01-25 13:00:00,0.0,102.0
2018-01-25 14:00:00,0.0,119.0
2018-01-25 15:00:00,0.0,250.0
2018-01-25 16:00:00,0.0,2339.0
2018-01-25 17:00:00,0.0,1029.0
2018-01-25 18:00:00,32152.0,1930.0
2018-01-25 19:00:00,8931.0,1023.0
2018-01-25 20:00:00,3014.0,1118.0
2018-01-25 21:00:00,3018.0,372.0
2018-01-25 22:00:00,1340.0,287.0
2018-01-25 23:00:00,2679.0,230.0
2018-01-26 00:00:00,0.0,123.0
2018-01-26 01:00:00,0.0,121.0
2018-01-26 02:00:00,0.0,118.0
2018-01-26 03:00:00,0.0,104.0
2018-01-26 04:00:00,0.0,117.0
2018-01-26 05:00:00,8039.0,152.0
2018-01-26 06:00:00,5807.0,146.0
2018-01-26 07:00:00,11052.0,476.0
2018-01-26 08:00:00,2456.0,888.0
2018-01-26 09:00:00,0.0,532.0
2018-01-26 10:00:00,0.0,302.0
2018-01-26 11:00:00,0.0,112.0
2018-01-26 12:00:00,0.0,111.0
2018-01-26 13:00:00,0.0,112.0
2018-01-26 14:00:00,6028.0,121.0
2018-01-26 15:00:00,4465.0,160.0
2018-01-26 16:00:00,2790.0,197.0
2018-01-26 17:00:00,3349.0,882.0
2018-01-26 18:00:00,4913.0,478.0
2018-01-26 19:00:00,2791.0,390.0
2018-01-26 20:00:00,1563.0,244.0
2018-01-26 21:00:00,1678.0,364.0
2018-01-26 22:00:00,2680.0,245.0
2018-01-26 23:00:00,1899.0,285.0
2018-01-27 00:00:00,0.0,180.0
2018-01-27 01:00:00,0.0,96.0
2018-01-27 03:00:00,0.0,100.0
2018-01-27 06:00:00,3349.0,179.0
2018-01-27 08:00:00,0.0,201.0
2018-01-27 09:00:00,0.0,537.0
2018-01-27 11:00:00,0.0,414.0
2018-01-27 12:00:00,0.0,167.0
2018-01-27 14:00:00,0.0,155.0
2018-01-27 15:00:00,0.0,155.0
2018-01-27 17:00:00,2903.0,147.0
2018-01-27 18:00:00,558.0,125.0
2018-01-27 19:00:00,3908.0,116.0
2018-01-27 20:00:00,782.0,268.0
2018-01-27 21:00:00,5363.0,536.0
2018-01-27 22:00:00,2122.0,503.0
2018-01-27 23:00:00,560.0,284.0
2018-01-28 00:00:00,0.0,296.0
2018-01-28 01:00:00,0.0,169.0
2018-01-28 02:00:00,0.0,106.0
2018-01-28 03:00:00,0.0,112.0
2018-01-28 04:00:00,0.0,128.0
2018-01-28 05:00:00,7930.0,146.0
2018-01-28 06:00:00,3687.0,151.0
2018-01-28 07:00:00,3016.0,126.0
2018-01-28 08:00:00,3242.0,123.0
2018-01-28 09:00:00,893.0,1019.0
2018-01-28 10:00:00,2344.0,396.0
2018-01-28 11:00:00,559.0,608.0
2018-01-28 12:00:00,1005.0,520.0
2018-01-28 13:00:00,0.0,2232.0
2018-01-28 14:00:00,0.0,1877.0
2018-01-28 15:00:00,9601.0,1122.0
2018-01-28 16:00:00,2904.0,1879.0
2018-01-28 17:00:00,3910.0,3038.0
2018-01-28 18:00:00,10496.0,1668.0
2018-01-28 19:00:00,8377.0,1597.0
2018-01-28 20:00:00,3015.0,1499.0
2018-01-28 21:00:00,0.0,1412.0
2018-01-28 22:00:00,3239.0,419.0
2018-01-28 23:00:00,0.0,299.0
2018-01-29 00:00:00,0.0,188.0
2018-01-29 01:00:00,0.0,130.0
2018-01-29 02:00:00,0.0,115.0
2018-01-29 03:00:00,0.0,117.0
2018-01-29 04:00:00,0.0,117.0
2018-01-29 05:00:00,6265.0,126.0
2018-01-29 06:00:00,4250.0,144.0
2018-01-29 07:00:00,10617.0,498.0
2018-01-29 08:00:00,447.0,344.0
2018-01-29 09:00:00,0.0,554.0
2018-01-29 10:00:00,0.0,700.0
2018-01-29 11:00:00,0.0,112.0
2018-01-29 12:00:00,0.0,111.0
2018-01-29 13:00:00,0.0,123.0
2018-01-29 14:00:00,4242.0,139.0
2018-01-29 15:00:00,3350.0,226.0
2018-01-29 16:00:00,0.0,685.0
2018-01-29 17:00:00,6364.0,963.0
2018-01-29 18:00:00,10718.0,511.0
2018-01-29 19:00:00,2792.0,401.0
2018-01-29 20:00:00,0.0,347.0
2018-01-29 21:00:00,3126.0,239.0
2018-01-29 22:00:00,2568.0,364.0
2018-01-29 23:00:00,2681.0,339.0
2018-01-30 00:00:00,0.0,137.0
2018-01-30 01:00:00,0.0,131.0
2018-01-30 02:00:00,0.0,117.0
2018-01-30 03:00:00,0.0,108.0
2018-01-30 04:00:00,0.0,114.0
2018-01-30 05:00:00,7372.0,134.0
2018-01-30 06:00:00,4690.0,151.0
2018-01-30 07:00:00,12730.0,510.0
2018-01-30 08:00:00,893.0,721.0
2018-01-30 09:00:00,0.0,506.0
2018-01-30 10:00:00,0.0,442.0
2018-01-30 11:00:00,0.0,112.0
2018-01-30 12:00:00,0.0,102.0
2018-01-30 13:00:00,0.0,120.0
2018-01-30 14:00:00,6030.0,130.0
2018-01-30 15:00:00,13960.0,265.0
2018-01-30 16:00:00,7036.0,1670.0
2018-01-30 17:00:00,3909.0,841.0
2018-01-30 18:00:00,4358.0,827.0
2018-01-30 19:00:00,1565.0,1868.0
2018-01-30 20:00:00,2680.0,451.0
2018-01-30 21:00:00,3018.0,239.0
2018-01-30 22:00:00,3019.0,310.0
2018-01-30 23:00:00,3017.0,175.0
2018-01-31 00:00:00,0.0,110.0
2018-01-31 01:00:00,0.0,123.0
2018-01-31 02:00:00,0.0,119.0
2018-01-31 03:00:00,0.0,124.0
2018-01-31 04:00:00,0.0,115.0
2018-01-31 05:00:00,7486.0,128.0
2018-01-31 06:00:00,5029.0,153.0
2018-01-31 07:00:00,5365.0,339.0
2018-01-31 08:00:00,6933.0,671.0
2018-01-31 09:00:00,0.0,2122.0
2018-01-31 10:00:00,112.0,796.0
2018-01-31 11:00:00,0.0,625.0
2018-01-31 12:00:00,0.0,848.0
2018-01-31 13:00:00,0.0,902.0
2018-01-31 14:00:00,6145.0,223.0
2018-01-31 15:00:00,5695.0,230.0
2018-01-31 16:00:00,3462.0,1231.0
2018-01-31 17:00:00,5366.0,1207.0
2018-01-31 18:00:00,5703.0,387.0
2018-01-31 19:00:00,5029.0,300.0
2018-01-31 20:00:00,3798.0,380.0
2018-01-31 21:00:00,2573.0,251.0
2018-01-31 22:00:00,2459.0,318.0
2018-01-31 23:00:00,2907.0,187.0
2018-02-01 00:00:00,0.0,116.0
2018-02-01 01:00:00,0.0,118.0
2018-02-01 02:00:00,0.0,116.0
2018-02-01 03:00:00,0.0,118.0
2018-02-01 04:00:00,0.0,117.0
2018-02-01 05:00:00,9173.0,132.0
2018-02-01 06:00:00,4916.0,143.0
2018-02-01 07:00:00,11619.0,437.0
2018-02-01 08:00:00,2122.0,533.0
2018-02-01 09:00:00,0.0,432.0
2018-02-01 10:00:00,0.0,706.0
2018-02-01 11:00:00,0.0,124.0
2018-02-01 12:00:00,0.0,113.0
2018-02-01 13:00:00,0.0,100.0
2018-02-01 14:00:00,6252.0,122.0
2018-02-01 15:00:00,7149.0,224.0
2018-02-01 16:00:00,5472.0,211.0
2018-02-01 17:00:00,4132.0,180.0
2018-02-01 18:00:00,3239.0,170.0
2018-02-01 19:00:00,4576.0,173.0
2018-02-01 20:00:00,3016.0,149.0
2018-02-01 21:00:00,14530.0,549.0
2018-02-01 22:00:00,2793.0,186.0
2018-02-01 23:00:00,2011.0,268.0
2018-02-02 00:00:00,0.0,146.0
2018-02-02 01:00:00,0.0,116.0
2018-02-02 02:00:00,0.0,108.0
2018-02-02 03:00:00,0.0,129.0
2018-02-02 04:00:00,0.0,122.0
2018-02-02 05:00:00,8718.0,147.0
2018-02-02 06:00:00,5254.0,143.0
2018-02-02 07:00:00,3579.0,133.0
2018-02-02 08:00:00,6255.0,397.0
2018-02-02 09:00:00,0.0,561.0
2018-02-02 10:00:00,0.0,287.0
2018-02-02 11:00:00,0.0,253.0
2018-02-02 12:00:00,0.0,739.0
2018-02-02 13:00:00,8707.0,1074.0
2018-02-02 14:00:00,7145.0,1244.0
2018-02-02 15:00:00,4131.0,614.0
2018-02-02 16:00:00,3574.0,312.0
2018-02-02 17:00:00,4133.0,249.0
2018-02-02 18:00:00,2571.0,171.0
2018-02-02 19:00:00,2460.0,374.0
2018-02-02 20:00:00,3350.0,757.0
2018-02-02 21:00:00,3015.0,1234.0
2018-02-02 22:00:00,3465.0,300.0
2018-02-02 23:00:00,0.0,284.0
2018-02-03 00:00:00,0.0,166.0
2018-02-03 01:00:00,0.0,213.0
2018-02-03 03:00:00,0.0,143.0
2018-02-03 06:00:00,6149.0,182.0
2018-02-03 08:00:00,1117.0,126.0
2018-02-03 09:00:00,0.0,125.0
2018-02-03 11:00:00,0.0,225.0
2018-02-03 14:00:00,0.0,110.0
2018-02-03 16:00:00,2345.0,358.0
2018-02-03 17:00:00,4695.0,364.0
2018-02-03 18:00:00,4253.0,177.0
2018-02-03 19:00:00,4024.0,157.0
2018-02-03 20:00:00,2685.0,169.0
2018-02-03 21:00:00,2237.0,146.0
2018-02-03 22:00:00,3918.0,144.0
2018-02-03 23:00:00,4025.0,282.0
2018-02-04 00:00:00,0.0,205.0
2018-02-04 01:00:00,0.0,264.0
2018-02-04 02:00:00,0.0,124.0
2018-02-04 03:00:00,0.0,130.0
2018-02-04 04:00:00,0.0,114.0
2018-02-04 05:00:00,7944.0,128.0
2018-02-04 06:00:00,5594.0,147.0
2018-02-04 07:00:00,3692.0,160.0
2018-02-04 08:00:00,2907.0,136.0
2018-02-04 09:00:00,4249.0,324.0
2018-02-04 10:00:00,4026.0,249.0
2018-02-04 11:00:00,12968.0,514.0
2018-02-04 12:00:00,9385.0,1024.0
2018-02-04 13:00:00,0.0,689.0
2018-02-04 14:00:00,0.0,702.0
2018-02-04 15:00:00,447.0,666.0
2018-02-04 16:00:00,2458.0,252.0
2018-02-04 17:00:00,10057.0,1936.0
2018-02-04 18:00:00,7155.0,1536.0
2018-02-04 19:00:00,5142.0,1591.0
2018-02-04 20:00:00,2794.0,985.0
2018-02-04 21:00:00,3578.0,232.0
2018-02-04 22:00:00,3577.0,270.0
2018-02-04 23:00:00,2458.0,305.0
2018-02-05 00:00:00,0.0,150.0
2018-02-05 01:00:00,0.0,127.0
2018-02-05 02:00:00,0.0,113.0
2018-02-05 03:00:00,0.0,110.0
2018-02-05 04:00:00,0.0,116.0
2018-02-05 05:00:00,7155.0,129.0
2018-02-05 06:00:00,6149.0,150.0
2018-02-05 07:00:00,13866.0,590.0
2018-02-05 08:00:00,1898.0,266.0
2018-02-05 09:00:00,0.0,701.0
2018-02-05 10:00:00,0.0,717.0
2018-02-05 11:00:00,0.0,112.0
2018-02-05 12:00:00,0.0,112.0
2018-02-05 13:00:00,0.0,118.0
2018-02-05 14:00:00,6707.0,142.0
2018-02-05 15:00:00,6152.0,202.0
2018-02-05 16:00:00,4247.0,1658.0
2018-02-05 17:00:00,5030.0,1240.0
2018-02-05 18:00:00,8726.0,574.0
2018-02-05 19:00:00,3242.0,380.0
2018-02-05 20:00:00,4585.0,349.0
2018-02-05 21:00:00,2238.0,314.0
2018-02-05 22:00:00,2237.0,317.0
2018-02-05 23:00:00,2237.0,183.0
2018-02-06 00:00:00,0.0,131.0
2018-02-06 01:00:00,0.0,134.0
2018-02-06 03:00:00,0.0,97.0
2018-02-06 04:00:00,0.0,94.0
2018-02-06 06:00:00,1567.0,124.0
2018-02-06 08:00:00,0.0,272.0
2018-02-06 09:00:00,223.0,487.0
2018-02-06 10:00:00,0.0,272.0
2018-02-06 11:00:00,0.0,1570.0
2018-02-06 12:00:00,2905.0,511.0
2018-02-06 13:00:00,7824.0,2075.0
2018-02-06 14:00:00,3352.0,1473.0
2018-02-06 15:00:00,6484.0,483.0
2018-02-06 16:00:00,10732.0,1063.0
2018-02-06 17:00:00,7606.0,1389.0
2018-02-06 18:00:00,2683.0,386.0
2018-02-06 19:00:00,12526.0,551.0
2018-02-06 20:00:00,3020.0,302.0
2018-02-06 21:00:00,4026.0,197.0
2018-02-06 22:00:00,1677.0,213.0
2018-02-06 23:00:00,2571.0,325.0
2018-02-07 00:00:00,0.0,122.0
2018-02-07 01:00:00,0.0,116.0
2018-02-07 02:00:00,0.0,116.0
2018-02-07 03:00:00,112.0,118.0
2018-02-07 04:00:00,0.0,109.0
2018-02-07 05:00:00,7824.0,127.0
2018-02-07 06:00:00,5146.0,150.0
2018-02-07 07:00:00,13756.0,400.0
2018-02-07 08:00:00,2462.0,353.0
2018-02-07 09:00:00,0.0,689.0
2018-02-07 10:00:00,0.0,718.0
2018-02-07 11:00:00,112.0,111.0
2018-02-07 12:00:00,0.0,101.0
2018-02-07 13:00:00,0.0,100.0
2018-02-07 14:00:00,6038.0,130.0
2018-02-07 15:00:00,16999.0,278.0
2018-02-07 16:00:00,6597.0,311.0
2018-02-07 17:00:00,4142.0,183.0
2018-02-07 18:00:00,5257.0,169.0
2018-02-07 19:00:00,1792.0,151.0
2018-02-07 20:00:00,6264.0,301.0
2018-02-07 21:00:00,2236.0,314.0
2018-02-07 22:00:00,2461.0,293.0
2018-02-07 23:00:00,3355.0,191.0
2018-02-08 00:00:00,0.0,122.0
2018-02-08 01:00:00,0.0,119.0
2018-02-08 02:00:00,0.0,118.0
2018-02-08 03:00:00,0.0,110.0
2018-02-08 04:00:00,0.0,100.0
2018-02-08 05:00:00,7833.0,143.0
2018-02-08 06:00:00,5146.0,154.0
2018-02-08 07:00:00,12532.0,471.0
2018-02-08 08:00:00,2122.0,569.0
2018-02-08 09:00:00,0.0,421.0
2018-02-08 10:00:00,0.0,684.0
2018-02-08 11:00:00,0.0,107.0
2018-02-08 12:00:00,0.0,120.0
2018-02-08 13:00:00,0.0,115.0
2018-02-08 14:00:00,5806.0,132.0
2018-02-08 15:00:00,5358.0,251.0
2018-02-08 16:00:00,5471.0,884.0
2018-02-08 17:00:00,2791.0,630.0
2018-02-08 18:00:00,12287.0,519.0
2018-02-08 19:00:00,6033.0,942.0
