home_number,earliest_timestamp,latest_timestamp,number_of_rows,bathroom_c_electric-mains_electric-combined,bathroom_gas-pulse_gas,bathroom_room_humidity,bathroom_room_light,bathroom_room_temperature,bathroom_tempprobe_bath,bathroom_tempprobe_central-heating-flow,bathroom_tempprobe_central-heating-return,bathroom_tempprobe_hot-water-cold-pipe,bathroom_tempprobe_hot-water-hot-pipe,bathroom_tempprobe_radiator-input,bathroom_tempprobe_radiator-output,bathroom_tempprobe_shower,bathroom_tempprobe_sink,bedroom_c_electric-mains_electric-combined,bedroom_gas-pulse_gas,bedroom_room_humidity,bedroom_room_light,bedroom_room_temperature,bedroom_tempprobe_central-heating-flow,bedroom_tempprobe_central-heating-return,bedroom_tempprobe_hot-water-cold-pipe,bedroom_tempprobe_hot-water-hot-pipe,bedroom_tempprobe_radiator-input,bedroom_tempprobe_radiator-output,conservatory_room_humidity,conservatory_room_light,conservatory_room_temperature,cupboard_c_electric-mains_electric-combined,cupboard_gas-pulse_gas,cupboard_room_humidity,cupboard_room_light,cupboard_room_temperature,cupboard_tempprobe_central-heating-flow,cupboard_tempprobe_central-heating-return,cupboard_tempprobe_hot-water-cold-pipe,cupboard_tempprobe_hot-water-hot-pipe,diningroom_c_electric-mains_electric-combined,diningroom_room_humidity,diningroom_room_light,diningroom_room_temperature,diningroom_tempprobe_central-heating-flow,diningroom_tempprobe_central-heating-return,diningroom_tempprobe_hot-water-cold-pipe,diningroom_tempprobe_hot-water-hot-pipe,diningroom_tempprobe_radiator-input,diningroom_tempprobe_radiator-output,diningroom_tempprobe_sink,hall_c_electric-mains_electric-combined,hall_electric-mains_electric-combined,hall_gas-pulse_gas,hall_room_humidity,hall_room_light,hall_room_temperature,hall_tempprobe_central-heating-flow,hall_tempprobe_central-heating-return,hall_tempprobe_hot-water-cold-pipe,hall_tempprobe_hot-water-hot-pipe,hall_tempprobe_radiator-input,hall_tempprobe_radiator-output,kitchen_c_electric-mains_electric-combined,kitchen_electric-mains_electric-combined,kitchen_gas-pulse_gas,kitchen_heatcook_humidity,kitchen_heatcook_light,kitchen_heatcook_temperature,kitchen_room_humidity,kitchen_room_light,kitchen_room_temperature,kitchen_tempprobe_central-heating-flow,kitchen_tempprobe_central-heating-return,kitchen_tempprobe_hot-water-cold-pipe,kitchen_tempprobe_hot-water-hot-pipe,kitchen_tempprobe_oven,kitchen_tempprobe_radiator-input,kitchen_tempprobe_radiator-output,kitchen_tempprobe_sink,kitchenliving_heatcook_humidity,kitchenliving_heatcook_light,kitchenliving_heatcook_temperature,kitchenliving_room_humidity,kitchenliving_room_light,kitchenliving_room_temperature,kitchenliving_tempprobe_central-heating-flow,kitchenliving_tempprobe_central-heating-return,kitchenliving_tempprobe_hot-water-cold-pipe,kitchenliving_tempprobe_hot-water-hot-pipe,kitchenliving_tempprobe_radiator-input,kitchenliving_tempprobe_radiator-output,kitchenliving_tempprobe_sink,livingroom_c_electric-mains_electric-combined,livingroom_electric-mains_electric-combined,livingroom_gas-pulse_gas,livingroom_heater_humidity,livingroom_heater_light,livingroom_heater_temperature,livingroom_room_humidity,livingroom_room_light,livingroom_room_temperature,livingroom_tempprobe_central-heating-flow,livingroom_tempprobe_central-heating-return,livingroom_tempprobe_hot-water-cold-pipe,livingroom_tempprobe_hot-water-hot-pipe,livingroom_tempprobe_radiator-input,livingroom_tempprobe_radiator-output,other_c_electric-mains_electric-combined,other_gas-pulse_gas,other_room_humidity,other_room_light,other_room_temperature,other_tempprobe_central-heating-flow,other_tempprobe_central-heating-return,other_tempprobe_hot-water-cold-pipe,other_tempprobe_hot-water-hot-pipe,other_tempprobe_radiator-input,other_tempprobe_radiator-output,other_tempprobe_shower,outside_c_electric-mains_electric-combined,outside_electric-mains_electric-combined,outside_gas-pulse_gas,outside_tempprobe_central-heating-flow,outside_tempprobe_central-heating-return,outside_tempprobe_hot-water-cold-pipe,outside_tempprobe_hot-water-hot-pipe,playroom_room_humidity,playroom_room_light,playroom_room_temperature,playroom_tempprobe_radiator-input,playroom_tempprobe_radiator-output,study_c_electric-mains_electric-combined,study_gas-pulse_gas,study_heater_humidity,study_heater_light,study_heater_temperature,study_room_humidity,study_room_light,study_room_temperature,study_tempprobe_central-heating-flow,study_tempprobe_central-heating-return,study_tempprobe_hot-water-cold-pipe,study_tempprobe_hot-water-hot-pipe,study_tempprobe_radiator-input,study_tempprobe_radiator-output,utility_c_electric-mains_electric-combined,utility_gas-pulse_gas,utility_room_humidity,utility_room_light,utility_room_temperature,utility_tempprobe_central-heating-flow,utility_tempprobe_central-heating-return,utility_tempprobe_hot-water-cold-pipe,utility_tempprobe_hot-water-hot-pipe,utility_tempprobe_radiator-input,utility_tempprobe_radiator-output,utility_tempprobe_sink
home100,07/03/2017 14:00,30/06/2018 23:00,11155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22223,22224,22223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9083,11111,11112,11111,0,0,0,0,0,0,0,0,0,0,0,0,11111,11111,11111,10088,10088,8837,8837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11083,0,0,0,0,22208,22206,22208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home101,09/03/2017 08:00,26/06/2018 13:00,10941,0,0,10734,10740,10734,0,0,0,0,0,0,0,0,0,0,0,21852,21852,21852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10917,0,0,21860,21860,21860,0,0,0,0,0,0,0,0,0,0,0,0,10931,10931,10931,10930,10930,10931,10931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10931,10931,10931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home102,25/10/2016 14:00,12/06/2018 07:00,10236,0,0,10203,10203,10203,0,0,0,0,0,0,0,0,0,0,0,28308,30603,30610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10198,0,0,10203,10203,10203,0,0,0,0,0,0,0,0,0,0,0,0,7214,7291,7214,10200,10200,10203,10203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10188,10190,10188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home105,25/04/2017 13:00,23/06/2018 19:00,9893,0,0,9624,9620,9624,9153,0,0,0,0,0,0,0,9190,0,0,19676,19675,19676,0,0,0,0,18573,18573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8709,0,0,9839,9837,9839,0,0,0,0,9255,9255,0,0,1842,9285,9287,9285,9831,9830,9831,9502,9502,9693,9692,8987,0,0,8942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9837,9838,9837,0,0,0,0,476,9282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7549,7567,7549,0,0,0,0,9009,9009,0,0,0,0,0,0,0,0,0,0,0,0
home106,13/04/2017 10:00,14/06/2018 11:00,9903,0,0,9734,9734,9734,9031,0,0,0,0,9014,0,0,9027,0,0,19703,19703,19703,0,0,0,0,17712,17704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9843,0,0,9852,9854,9852,0,0,0,0,9034,9034,0,0,4643,9022,9022,9022,9855,9856,9855,9849,9849,5022,9855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9857,9856,9857,0,0,0,0,9042,9042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home107,04/04/2017 12:00,26/06/2018 12:00,10402,0,0,20660,20659,20654,0,0,0,0,0,0,0,0,0,0,0,30979,30979,30979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10316,0,0,20649,20647,20649,0,0,0,0,0,0,0,0,0,0,0,0,10327,10324,10327,10317,10317,10325,10325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10327,10331,10327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home109,13/04/2017 15:00,23/05/2018 09:00,9238,0,0,9203,9204,9203,0,0,0,0,0,0,0,0,0,0,0,27659,27658,27659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18436,18435,18436,0,0,0,0,0,0,9211,0,0,0,0,0,7456,7456,7456,9218,9218,9220,9220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9221,9221,9221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home110,18/04/2017 08:00,29/06/2018 13:00,10147,0,0,10131,10130,10131,0,0,0,0,0,0,0,0,0,0,0,29948,29924,29948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10117,0,0,20260,20260,20260,0,0,0,0,0,0,0,0,0,0,0,0,10110,10111,10110,10125,10125,10094,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10131,10131,10131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home113,20/06/2017 10:00,10/04/2018 11:00,6858,0,0,13695,13695,13695,0,0,0,0,0,0,0,0,0,0,0,20514,20509,20514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6847,0,3953,13696,13695,13696,6847,6847,6847,6847,0,0,0,0,0,0,0,0,6298,6319,6298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6839,6841,6839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home114,13/06/2017 07:00,30/06/2018 23:00,8330,0,0,8306,8309,8306,0,0,0,0,0,0,0,0,0,0,0,8310,8309,8310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8297,0,3570,8309,8310,8309,0,0,0,0,0,0,0,0,0,0,0,0,8309,8310,8309,8306,8306,8309,8309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8310,8310,8310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home115,16/05/2017 12:00,18/06/2018 06:00,7375,0,0,14687,14690,14687,0,0,0,0,0,0,0,0,0,0,0,19631,19642,19631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14735,14736,14735,0,0,0,0,0,0,0,0,0,0,0,0,7368,7367,7368,7327,7327,7332,7332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7352,0,0,0,0,0,7369,7369,7369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home116,13/06/2017 15:00,30/06/2018 23:00,8861,0,0,8815,8816,8815,0,0,0,0,0,0,0,0,0,0,0,17626,17624,17626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8826,8824,8826,0,0,0,0,0,0,8813,0,5869,0,0,0,8826,8826,8826,8763,0,8788,4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8826,8825,8826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home117,20/06/2017 08:00,30/06/2018 23:00,8676,0,0,8662,8662,8662,0,0,0,0,0,0,0,0,0,0,0,8648,8651,8648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8648,0,3288,8659,8657,8659,8660,8660,8658,8658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8661,8661,8661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home118,14/06/2017 07:00,16/06/2018 08:00,7805,0,0,7789,7789,7789,0,0,0,0,0,0,0,0,0,0,0,15582,15581,15582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7781,0,5201,7791,7791,7791,0,0,0,0,0,0,0,0,0,0,0,0,7786,7786,7786,7785,7785,7783,6781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7791,7791,7791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home119,20/06/2017 13:00,30/06/2018 23:00,7558,0,0,7512,7516,7512,0,0,0,0,0,0,0,0,0,0,0,15048,15050,15048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7514,0,0,7525,7525,7525,0,0,0,0,0,0,0,0,0,0,0,0,7525,7526,7525,7483,7483,7295,7295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7525,7524,7525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5150,0,0,0,15050,15050,15050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home120,14/06/2017 09:00,12/06/2018 14:00,8464,0,0,8446,8448,8446,0,0,0,0,0,0,0,0,0,0,0,8449,8449,8449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,0,0,8453,8453,8453,0,0,0,0,0,0,0,0,0,0,0,0,8453,8453,8453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2696,0,0,0,8455,8455,8455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8442,8442,8265,8265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home121,14/06/2017 12:00,30/06/2018 23:00,8873,0,0,8846,8846,8846,0,0,0,0,0,0,0,0,0,0,0,17691,17692,17691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,423,415,0,0,0,0,0,0,0,8834,0,5289,8842,8843,8842,0,0,0,0,0,0,0,0,0,0,0,0,8846,8846,8846,8842,8842,2,8828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8551,8541,8551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8846,8845,8846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home122,21/06/2017 07:00,30/06/2018 23:00,8713,0,0,8691,8692,8691,0,0,0,0,0,0,0,0,0,0,0,17251,17267,17251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8679,0,2802,8692,8691,8692,0,0,0,0,0,0,0,0,0,0,0,0,8685,8683,8685,8682,8682,8671,8671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8692,8693,8692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home123,21/06/2017 09:00,30/06/2018 23:00,8697,0,0,8661,8663,8661,0,0,0,0,0,0,0,0,0,0,0,30904,31204,30904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8571,8574,8571,0,0,0,0,0,0,0,8663,0,3770,25678,25677,25678,0,0,0,0,0,0,0,0,0,0,0,0,8664,8663,8664,8661,8661,8652,8652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8667,8669,8667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8670,8668,8670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home124,21/06/2017 13:00,19/06/2018 13:00,8450,0,0,8413,8415,8413,0,0,0,0,0,0,0,0,0,0,0,16839,16838,16839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8407,0,5361,8405,8404,8405,0,0,0,0,0,0,0,0,0,0,0,0,8419,8419,8419,7639,7639,7735,7735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8419,8418,8419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home125,22/06/2017 07:00,30/06/2018 23:00,8636,0,0,17070,17079,17070,0,0,0,0,0,0,0,0,0,0,0,17028,17020,17028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8599,0,2688,8584,8583,8584,0,0,0,0,0,0,0,0,0,0,0,0,8529,8535,8529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8615,8615,8615,8613,8613,8613,8613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home126,15/06/2017 07:00,22/06/2018 17:00,5023,0,0,5008,5009,5008,0,0,0,0,0,0,0,0,0,0,0,5009,5009,5009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999,0,0,5011,5009,5011,5009,5009,5009,4789,0,0,0,0,0,0,0,0,5010,5009,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5010,5011,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home128,22/06/2017 09:00,30/06/2018 23:00,8657,0,0,8637,8636,8637,7449,0,0,0,0,7407,7459,0,0,0,0,8638,8638,8638,0,0,0,0,7459,7459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552,8638,8638,8638,0,0,0,0,0,7459,8627,0,0,0,0,0,8638,8637,8638,8636,8636,8637,8637,0,7459,7459,14916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8638,8638,8638,0,0,0,0,7459,7459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home129,15/06/2017 12:00,26/06/2018 07:00,8735,0,0,8689,8688,8689,0,0,0,0,0,0,0,0,0,0,0,26136,26136,26136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8701,0,4228,17424,17424,17424,0,0,0,0,0,0,0,0,0,0,0,0,8711,8712,8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8697,8697,8697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,8437,8560,8560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home133,27/06/2017 12:00,30/06/2018 23:00,8572,0,0,8497,8494,8497,0,0,0,0,0,0,0,0,0,0,0,25562,25562,25562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8486,0,0,17078,17079,17078,8471,8471,8532,8532,0,0,0,0,0,0,0,0,8537,8537,8537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8540,8539,8540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home134,28/06/2017 07:00,30/06/2018 23:00,8491,0,0,8480,8482,8424,0,0,0,0,0,0,0,0,0,0,0,33790,33788,33790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8474,0,0,16963,16963,16963,0,0,0,0,0,0,0,0,0,0,0,0,8480,8483,8480,7925,7925,6853,6853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8477,8479,8477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8451,8448,8451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home135,28/06/2017 10:00,30/06/2018 23:00,8550,0,0,8498,8497,8498,0,0,0,0,0,0,0,0,0,0,0,17049,17049,17049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8512,0,4040,8525,8525,8525,0,0,0,0,0,0,0,0,0,0,0,0,8525,8525,8525,8271,8271,8182,8182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8519,8517,8519,8525,8525,8525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8524,8524,8524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home136,28/06/2017 12:00,26/06/2018 11:00,8434,0,0,8268,8270,8268,7114,0,0,0,0,4705,6670,0,7305,0,0,16354,16376,16354,0,0,0,0,12297,17575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8395,0,0,8360,8358,8360,0,0,0,0,14412,14412,0,0,0,0,0,0,6822,6821,6822,0,0,0,0,0,7378,7378,7049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8406,8406,8406,0,0,0,0,14722,14722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3178,7149,7149,8199,8199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home137,03/07/2017 07:00,30/06/2018 23:00,8432,0,0,8322,8311,8322,0,0,0,0,0,0,0,0,0,0,0,16596,16603,16596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8198,0,3849,8394,8394,8394,0,0,0,0,0,0,0,0,0,0,0,0,8408,8406,8408,8406,8406,8403,8403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8408,8408,8408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home138,04/07/2017 07:00,30/06/2018 23:00,4875,0,0,4674,4674,4674,0,0,0,0,0,0,0,0,0,0,0,17237,17209,17237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4846,0,0,9715,9715,9715,0,0,0,0,0,0,0,0,0,0,0,0,4747,4743,4747,4691,4691,4836,4836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,0,0,0,4860,4860,4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home139,04/07/2017 10:00,30/06/2018 23:00,8333,0,4565,8304,8304,8304,5576,0,0,0,0,5577,5577,0,1306,0,0,24903,24902,24903,0,0,0,0,16727,11152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5574,0,0,8304,8306,8304,0,0,0,0,0,0,0,0,0,0,0,0,8304,8304,8304,8299,8299,7505,8295,0,5576,5576,5562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home140,04/07/2017 13:00,09/03/2018 19:00,4732,0,0,4732,4732,4732,3308,4732,4732,4732,4732,0,3324,0,3324,0,0,4732,4732,4732,0,0,0,0,6648,6648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4731,0,0,0,0,0,4732,4732,4732,0,0,0,0,0,3324,3324,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817,0,0,0,4731,4731,4731,0,0,0,0,6650,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
