timestamp,home288_hall2680_sensor18560c18564_electric-mains_electric-combined,home288_hall2680_sensor18566_gas-pulse_gas
2018-04-14 12:00:00,237.0,112.0
2018-04-14 13:00:00,345.0,5257.0
2018-04-14 14:00:00,319.0,0.0
2018-04-14 15:00:00,260.0,0.0
2018-04-14 16:00:00,302.0,0.0
2018-04-14 17:00:00,163.0,112.0
2018-04-14 18:00:00,89.0,0.0
2018-04-14 19:00:00,97.0,112.0
2018-04-14 20:00:00,255.0,7050.0
2018-04-14 21:00:00,606.0,4026.0
2018-04-14 22:00:00,324.0,1679.0
2018-04-14 23:00:00,210.0,0.0
2018-04-15 00:00:00,381.0,4138.0
2018-04-15 01:00:00,377.0,5705.0
2018-04-15 02:00:00,410.0,4363.0
2018-04-15 03:00:00,927.0,5595.0
2018-04-15 04:00:00,724.0,0.0
2018-04-15 05:00:00,622.0,0.0
2018-04-15 06:00:00,116.0,112.0
2018-04-15 07:00:00,108.0,0.0
2018-04-15 08:00:00,127.0,112.0
2018-04-15 09:00:00,199.0,0.0
2018-04-15 10:00:00,209.0,112.0
2018-04-15 11:00:00,202.0,0.0
2018-04-15 12:00:00,252.0,0.0
2018-04-15 13:00:00,809.0,3912.0
2018-04-15 14:00:00,410.0,3580.0
2018-04-15 15:00:00,278.0,112.0
2018-04-15 16:00:00,300.0,0.0
2018-04-15 17:00:00,302.0,224.0
2018-04-15 18:00:00,309.0,0.0
2018-04-15 19:00:00,371.0,112.0
2018-04-15 20:00:00,399.0,0.0
2018-04-15 21:00:00,439.0,112.0
2018-04-15 22:00:00,365.0,112.0
2018-04-15 23:00:00,406.0,6383.0
2018-04-16 00:00:00,357.0,0.0
2018-04-16 01:00:00,339.0,7278.0
2018-04-16 02:00:00,142.0,1568.0
2018-04-16 08:00:00,166.0,112.0
2018-04-16 09:00:00,140.0,3807.0
2018-04-16 10:00:00,153.0,1680.0
2018-04-16 11:00:00,148.0,0.0
2018-04-16 12:00:00,133.0,112.0
2018-04-16 13:00:00,244.0,0.0
2018-04-16 14:00:00,332.0,112.0
2018-04-16 15:00:00,340.0,0.0
2018-04-16 16:00:00,421.0,8498.0
2018-04-16 17:00:00,470.0,5705.0
2018-04-16 18:00:00,574.0,6492.0
2018-04-16 19:00:00,858.0,0.0
2018-04-16 20:00:00,850.0,6488.0
2018-04-16 21:00:00,788.0,1790.0
2018-04-16 22:00:00,528.0,0.0
2018-04-16 23:00:00,570.0,0.0
2018-04-17 00:00:00,568.0,112.0
2018-04-17 01:00:00,111.0,0.0
2018-04-17 02:00:00,93.0,112.0
2018-04-17 03:00:00,88.0,0.0
2018-04-17 04:00:00,85.0,112.0
2018-04-17 05:00:00,94.0,112.0
2018-04-17 06:00:00,103.0,0.0
2018-04-17 07:00:00,117.0,112.0
2018-04-17 08:00:00,226.0,0.0
2018-04-17 09:00:00,302.0,112.0
2018-04-17 10:00:00,207.0,112.0
2018-04-17 11:00:00,179.0,0.0
2018-04-17 12:00:00,455.0,224.0
2018-04-17 13:00:00,478.0,112.0
2018-04-17 14:00:00,500.0,112.0
2018-04-17 15:00:00,550.0,224.0
2018-04-17 16:00:00,340.0,4143.0
2018-04-17 17:00:00,323.0,5597.0
2018-04-17 18:00:00,352.0,4590.0
2018-04-17 19:00:00,420.0,5370.0
2018-06-01 12:00:00,370.0,0.0
2018-06-01 13:00:00,911.0,336.0
2018-06-01 14:00:00,747.0,0.0
2018-06-01 15:00:00,589.0,112.0
2018-06-01 16:00:00,138.0,0.0
2018-06-01 17:00:00,181.0,112.0
2018-06-01 18:00:00,225.0,0.0
2018-06-01 19:00:00,293.0,112.0
2018-06-01 20:00:00,371.0,0.0
2018-06-01 21:00:00,362.0,112.0
2018-06-01 22:00:00,328.0,112.0
2018-06-01 23:00:00,238.0,112.0
2018-06-02 00:00:00,172.0,0.0
2018-06-02 01:00:00,175.0,112.0
2018-06-02 03:00:00,168.0,0.0
2018-06-02 04:00:00,165.0,0.0
2018-06-02 05:00:00,113.0,112.0
2018-06-02 06:00:00,146.0,5259.0
2018-06-02 07:00:00,162.0,5480.0
2018-06-02 08:00:00,169.0,2462.0
2018-06-02 09:00:00,198.0,335.0
2018-06-02 10:00:00,253.0,112.0
2018-06-02 11:00:00,284.0,0.0
2018-06-02 12:00:00,175.0,112.0
2018-06-02 13:00:00,113.0,0.0
2018-06-02 14:00:00,114.0,0.0
2018-06-02 15:00:00,103.0,112.0
2018-06-02 16:00:00,241.0,2125.0
2018-06-02 17:00:00,205.0,0.0
2018-06-02 18:00:00,388.0,223.0
2018-06-02 19:00:00,273.0,0.0
2018-06-02 20:00:00,275.0,223.0
2018-06-02 21:00:00,274.0,112.0
2018-06-02 22:00:00,194.0,112.0
2018-06-02 23:00:00,174.0,112.0
2018-06-03 00:00:00,162.0,0.0
2018-06-03 01:00:00,168.0,335.0
2018-06-03 02:00:00,164.0,0.0
2018-06-03 03:00:00,123.0,224.0
